stop_id,stop_name,stop_lat,stop_lon
1100442,"Münstertal (Schw), Stohrenstr.",47.883245630454,7.845041276225
1100443,"Münstertal (Schw), St.Trudpert",47.865283501894,7.801805361594
1100444,"Münstertal (Schw), Münster",47.860781449424,7.796595132946
1100445,"Münstertal (Schw), Spielweg",47.877190660561,7.839031546973
1100446,"Münstertal (Schw), Rotenbuck",47.842172435297,7.794546974097
1100447,"Münstertal (Schw), A. Rathaus",47.855989678948,7.790037431371
1100448,"Münstertal (Schw), Münsterhald",47.815305088371,7.786857395264
1100449,"Münstertal (Schw), Krumlinden",47.868977665189,7.808345096863
1100450,"Münstertal (Schw), Sonne",47.876823122195,7.826365301465
1100453,"Auggen, Kronenplatz",47.787645245292,7.593360283038
1100454,"Schliengen, Blankenhorn",47.754921978933,7.577702647634
1100455,"Müllheim (D), Platanenallee",47.809604166085,7.61112895936
1100456,"Müllheim (D), Kaiserbrunnen",47.810020445083,7.614740186803
1100457,"Müllheim (D), Amtsgericht",47.808663001268,7.625960144703
1100458,"Müllheim (D), Turnhalle",47.80921201615,7.621531450352
1100463,"Münstertal (Schw), Neuhäuser",47.848828321083,7.791250157004
1100464,"Eimeldingen, Bahnhof",47.627885454556,7.596279807712
1100465,"Münstertal (Schw), Neuhof",47.849750672654,7.861094170354
1100468,"Auggen, Lettenbuck",47.797530623676,7.601247491234
1100469,"Auggen, WG",47.795104715923,7.597016426245
1100470,"Mauchen, Berner",47.763521377478,7.595606071249
1100471,"Schliengen, Altinger Strasse",47.753025571975,7.584601709017
1100472,"Niedereggenen, Oberdorf",47.755519876351,7.63236513268
1100473,"Niedereggenen, Unterdorf",47.754305956226,7.626840493682
1100474,"Obereggenen, Rathaus",47.756812277596,7.647160385411
1100475,"Schliengen, Liel Sonne",47.739700458773,7.603628026737
1100476,"Schliengen, Schallsi. Kreuzung",47.767754126741,7.653340794567
1100477,"Müllheim (D), Vögisheim",47.793143389294,7.621235006308
1100478,"Müllheim (D), In den Weihern",47.802158844912,7.623938935314
1100479,"Müllheim (D), Feldberg Kirche",47.773538125794,7.641474049662
1100480,"Auggen, Rathaus",47.787204644365,7.595156913607
1100481,"Kandern, Busbahnhof",47.714037291829,7.657239482901
1100482,"Kandern, Blumenplatz",47.714472468544,7.661802924545
1100483,"Sitzenkirch, Engel",47.735985007259,7.671855072575
1100484,"Kandern, St.Johannisbreite",47.743482093227,7.66280005451
1100487,"Auggen, Hochhaus",47.790475866276,7.59472572227
1100488,"Schliengen, Liel Fambergstr.",47.741621515077,7.607481799306
1100489,"Obereggenen, WG",47.756757924919,7.64225558396
1100490,"Müllheim (D), Gennenbach",47.772910248881,7.629607304757
1100491,"Müllheim (D), Bürgerhaus Süd",47.80412586493,7.626921342057
1100492,"Müllheim (D), Löfflerbrunnen",47.809549868578,7.616195457564
